Symbol,ALF,ALF,ALF,average,healthy,healthy,count,t-test,fold change
LAMB3,102.449643,116.968707,92.723074,104.0471413,50.309689,41.604489,45.957089,0.009203,2.264006349
TMPRSS3,31.610388,30.57674767,26.72209033,29.63640867,17.94285733,18.20402167,18.0734395,0.009212,1.639776904
SYMPK,257.947347,241.4092915,310.7717643,270.0428009,111.448325,99.436797,105.442561,0.009214,2.56104175
HEATR5A,7.698544,8.301113,42.200748,19.400135,315.354297,213.403979,264.379138,0.009219,0.0733799768
PSMD14,69.108211,128.741566,352.40581,183.418529,1366.001942,1026.58087,1196.291406,0.009225,0.153322617
CMPK1,109.98588,236.467921,385.5328283,243.9955431,1759.161891,1264.738629,1511.95026,0.009233,0.161378023
APOB,1847.004706,44.0307485,1074.439947,988.4918003,5065.067519,5969.443989,5517.255754,0.009237,0.179163672
JADE3,10.810877,21.731199,30.384585,20.97555367,116.300728,166.344498,141.322613,0.009239,0.148423194
ND3,17115.71585,18240.9703,16818.62231,17391.76949,20983.446,20663.15291,20823.29946,0.009268,0.835207193
TLN1,72.27030933,71.018857,67.757818,70.34899478,48.53365467,37.14413667,42.83889567,0.009279,1.64217573
AQP9,229.607265,235.032712,223.541619,229.3938653,1930.501251,2911.751012,2421.126132,0.009303,0.0947467636
LRRC37A4P,74.302573,82.422047,87.582948,81.435856,51.971766,50.9045,51.438133,0.009306,1.583180634
ISM1,13.9094005,14.366083,23.8310135,17.36883233,129.938625,89.968683,109.953654,0.009339,0.157965031
POLR3B,49.47662367,21.16414833,67.884123,46.174965,261.7124413,194.8704157,228.2914285,0.009371,0.202263244
MMACHC,53.171099,61.39331,35.586678,50.05036233,163.783875,222.331502,193.0576885,0.009378,0.259250811
RP11-589P10.5,57.564639,58.015958,58.753591,58.111396,25.502881,37.417518,31.4601995,0.009396,1.847140098
REEP5,166.0860155,103.693504,519.29292,263.0241465,1437.757538,1250.321316,1344.039427,0.009403,0.195696749
TSR2,69.579753,56.441089,72.11868,66.04650733,105.06137,115.776512,110.418941,0.009414,0.598144727
SOD1,598.448951,524.035388,1329.685773,817.3900373,4861.910283,6979.181012,5920.545648,0.009442,0.138059916
WAC-AS1,2128.759392,2647.634539,2549.654936,2442.016289,1217.575146,957.12932,1087.352233,0.009444,2.245837379
EGFL8,98.76072733,110.6273113,104.7391283,104.7090557,73.26492433,61.28346567,67.274195,0.009464,1.556452005
MIA2,9.920996,10.337195,8.719256,9.659149,31.139344,23.38355,27.261447,0.009485,0.354315345
CNOT6L,27.1696568,29.5391558,26.7121822,27.80699827,71.8919482,55.9040694,63.8980088,0.009489,0.435177853
NUDCD2,35.95012267,49.22793,31.54716367,38.90840544,86.137745,103.3173317,94.72753833,0.009501,0.410740173
THOC7,34.304962,91.006612,283.087131,136.1329017,699.255819,765.547923,732.401871,0.00951,0.185871865
DISP2,46.782851,37.026578,47.609172,43.80620033,14.391011,18.310175,16.350593,0.009548,2.679181136
ACAP2,41.21403,54.19569733,58.75578167,51.388503,98.03563233,115.0660707,106.5508515,0.009548,0.482290871
EIF3A,346.3640857,310.8303373,397.6862283,351.6268838,1014.256126,782.823709,898.5399175,0.009572,0.3913314
GINM1,36.970144,55.446,100.410664,64.27560267,206.254371,211.632649,208.94351,0.009591,0.307621915
ATP5B,162.353229,178.879701,422.449532,254.5608207,938.522414,1143.570998,1041.046706,0.009608,0.244523919
ARSE,42.529201,35.433565,145.222184,74.39498333,355.766054,432.340176,394.053115,0.009611,0.188794303
ANAPC11,88.858235,168.461267,245.0046065,167.4413695,507.8368785,517.748838,512.7928582,0.009619,0.326528279
IRF6,31.51199167,25.26205533,40.95724067,32.57709589,84.29633367,108.5210503,96.408692,0.009622,0.337906212
CD164,100.8312783,99.52955767,228.670103,143.010313,634.685844,867.0746233,750.8802337,0.009649,0.190456889
PAQR8,71.224773,76.497034,63.840957,70.52092133,23.606264,36.771066,30.188665,0.009661,2.336006621
CLDN1,120.777556,41.0134045,334.045014,165.2786582,1203.400118,928.808671,1066.104395,0.00967,0.155030463
RNF139,50.106148,38.512052,143.778808,77.46566933,565.813515,417.401178,491.6073465,0.009674,0.157576305
CRBN,45.277738,70.552306,171.1059405,95.64532817,389.1394585,387.913365,388.5264118,0.009707,0.246174585
GMIP,86.380274,105.575491,86.3944575,92.7834075,25.886701,41.199285,33.542993,0.009712,2.766104012
WDR83OS,57.528305,74.864075,93.277867,75.22341567,272.861545,206.956064,239.9088045,0.009751,0.313550042
FN3KRP,81.94959,58.567856,100.025226,80.18089067,182.543668,169.366825,175.9552465,0.009754,0.455689116
MRPS36,26.722608,42.136443,53.823892,40.89431433,297.775808,446.277561,372.0266845,0.009789,0.109923067
CASP8AP2,11.11407,12.4799525,21.2163785,14.93680033,63.797607,48.5269875,56.16229725,0.009792,0.265957788
MAP2K1,28.339991,68.992863,52.455227,49.92936033,346.052279,514.803008,430.4276435,0.009814,0.115999428
LOC286437,307.102078,267.894746,221.086445,265.3610897,69.34407,80.659,75.001535,0.009814,3.53807545
ARNT2,72.665083,58.008513,69.08091,66.58483533,33.219282,32.970298,33.09479,0.009815,2.011943129
PKNOX2,41.95649325,48.93936,41.5108335,44.13556225,19.9395365,25.18757,22.56355325,0.009823,1.956055492
FAM188A,28.378592,24.2942605,32.2854835,28.31944533,45.682679,45.969349,45.826014,0.009842,0.617977495
C19orf66,79.78034833,44.581138,207.01854,110.4600088,490.2150023,479.9265693,485.0707858,0.009858,0.22771936
B3GNT7,29.93889875,29.3580155,24.6730685,27.98999425,14.05400725,15.68077025,14.86738875,0.009864,1.882643598
NCKAP5L,39.5978845,46.9431275,45.076342,43.87245133,23.0759285,27.043799,25.05986375,0.009879,1.7507059
RRAS2,52.55936667,62.35178833,118.6957647,77.86897322,230.4604353,254.261272,242.3608537,0.009884,0.321293526
NDUFA5,17.8245745,60.962998,183.084594,87.29072217,497.9166045,451.8067735,474.861689,0.009918,0.183823467
DNASE1L3,34.660303,65.1679665,51.3178025,50.382024,264.529829,189.5853475,227.0575883,0.00992,0.22189095
ARSI,56.006025,52.936368,46.644067,51.86215333,31.587789,29.591636,30.5897125,0.00994,1.695411597
PDHB,113.135598,109.983656,289.89528,171.0048447,1428.534061,997.503009,1213.018535,0.009942,0.140974635
PARK7,365.24846,587.27819,1261.017762,737.8481373,2807.270954,3327.2151,3067.243027,0.009946,0.240557442
MIR17,12.833259,7.037547,11.20125,10.357352,49.563649,35.95594,42.7597945,0.009957,0.242221744
ACAP3,69.264948,75.7428165,81.0171765,75.341647,49.811694,44.349487,47.0805905,0.00999,1.600269797
ZFAND4,11.647176,10.148887,10.5117155,10.7692595,17.173169,20.5444375,18.85880325,0.009998,0.571046813
INTS10,33.1056025,35.06648725,73.80579275,47.32596083,146.282442,166.643573,156.4630075,0.010046,0.302473803
SALL1,28.604913,6.3639875,42.6464615,25.87178733,189.8260665,137.890351,163.8582088,0.010062,0.157891311
AGTRAP,80.54592867,77.736175,89.901259,82.72778756,39.28054833,51.01545467,45.1480015,0.010091,1.832368761
FANCB,12.0576215,12.41729325,13.79130825,12.75540767,6.69595275,8.2888375,7.492395125,0.010096,1.702447276
MTMR4,36.2279605,21.31834,87.848959,48.4650865,304.344253,434.8972615,369.6207573,0.010098,0.131121117
LRRC63,6.058978,5.55849,5.819701,5.812389667,4.744656,4.702063,4.7233595,0.010122,1.230562625
KIN,10.506013,15.23325633,21.13246833,15.62391256,43.72241633,55.13324133,49.42782883,0.010141,0.316095465
TSN,52.30240633,52.57624767,105.0252827,69.96797889,198.1353937,216.9159787,207.5256862,0.010163,0.337153343
MRPL42,22.719003,36.07354767,62.45244367,40.41499811,221.9232517,164.1225393,193.0228955,0.010175,0.209379297
PPAP2B,331.217592,331.604698,328.720647,330.5143123,649.7657153,529.888119,589.8269172,0.010187,0.560358137
OPHN1,1561.041218,1452.084073,1413.338855,1475.488049,1026.055304,1128.354554,1077.204929,0.010188,1.369737558
LYPLAL1,48.7320285,51.344124,116.769655,72.28193583,343.945059,481.1326065,412.5388328,0.010191,0.175212441
PLEKHG2,122.8631513,125.7896557,97.481076,115.377961,48.88884833,46.98758967,47.938219,0.010194,2.40680533
RSPRY1,148.852539,91.29613233,164.0051843,134.7179519,307.66582,357.669368,332.667594,0.010199,0.404962654
SLC35D2,103.9997905,61.01300525,129.9193168,98.31070417,250.225422,247.5174382,248.8714301,0.010201,0.395026075
AF289551,181.775413,189.131367,220.832969,197.246583,95.639551,109.577615,102.608583,0.010202,1.922320504
PDSS2,51.1759895,31.359117,65.943702,49.49293617,134.8008555,122.838451,128.8196533,0.010208,0.384203302
SQRDL,123.68591,246.453748,378.539729,249.5597957,803.865488,797.066799,800.4661435,0.010214,0.311768084
ETNPPL,26.377312,13.245048,139.088612,59.570324,1182.498829,1840.708141,1511.603485,0.010234,0.0394086972
RBM12,19.432217,22.4024785,26.1849185,22.67320467,106.5809105,75.5855485,91.0832295,0.010269,0.248928423
ATRN,45.9865285,39.35152,65.9814535,50.439834,115.862853,138.0423105,126.9525818,0.010286,0.397312392
DNAJB9,65.71961833,14.76635233,50.81615167,43.76737411,643.479397,422.5066167,532.9930068,0.010296,0.0821162258
XXYLT1,88.67792,74.511781,74.819631,79.336444,16.678412,35.405362,26.041887,0.010309,3.046493674
MTSS1,357.7909718,354.2133273,400.0813848,370.6952279,512.184083,573.8674028,543.0257429,0.010316,0.682647614
RAB9A,19.646911,111.102562,134.101533,88.28366867,346.606204,401.226692,373.916448,0.010349,0.236105336
C17orf75,15.396685,10.144146,26.03059,17.19047367,78.567086,60.413214,69.49015,0.01035,0.247380005
CLPP,59.614737,115.60232,143.385402,106.2008197,379.274884,308.85351,344.064197,0.010355,0.30866571
PEX11B,11.397568,10.56048,41.253078,21.07037533,109.943809,144.978088,127.4609485,0.010362,0.165308477
CHCHD1,48.212445,129.335872,104.680135,94.07615067,331.139619,278.991858,305.0657385,0.010364,0.308379929
ABCB6,70.2682495,66.4505335,53.8255335,63.51477217,136.228986,175.684345,155.9566655,0.010387,0.407259106
ABI1,15.23514467,31.09766167,73.29289933,39.87523522,169.4758483,168.0572733,168.7665608,0.010393,0.236274503
CFHR4,322.189914,22.081359,12.986136,119.085803,1920.073987,2937.856712,2428.96535,0.010422,0.0490273783
PPP2CA,42.040484,58.545396,209.371089,103.3189897,525.879535,488.005373,506.942454,0.010437,0.203808122
MYRF,89.255859,119.5013067,120.836113,109.8644262,34.09696967,32.57365433,33.335312,0.010482,3.295737151
PLA2G12A,98.7255075,71.02175825,133.6722053,101.1398237,290.880435,380.8083533,335.8443941,0.01049,0.301150847
DCTD,38.63376267,26.959761,95.21816667,53.60389678,216.8324837,206.1656503,211.499067,0.010493,0.253447439
TAF11,326.3860227,365.668017,303.5240843,331.8593747,197.7587513,167.5052687,182.63201,0.010502,1.817093152
USP18,32.404676,35.537382,9.495993,25.81268367,85.15684,89.405002,87.280921,0.010516,0.295742567
SCP2,201.0769075,291.3069755,899.494466,463.9594497,4536.049289,6864.454556,5700.251922,0.010517,0.0813927974
LAMP2,66.40273825,27.873317,262.3615973,118.8792175,777.8886473,1052.898324,915.3934854,0.010525,0.129866794
NUP133,35.8700615,17.474878,40.5588735,31.301271,118.197288,93.3160135,105.7566508,0.010538,0.295974492
BLZF1,9.875837,12.86019575,14.86279375,12.53294217,34.9815725,27.73324275,31.35740763,0.010556,0.39968043
CDC73,37.25658733,30.46245767,66.07627,44.59843833,139.5237267,124.0816443,131.8026855,0.01056,0.338372759
WDR89,42.18280567,44.94355733,45.394823,44.17372867,73.80030533,62.99565433,68.39797983,0.010569,0.645833821
GFM1,48.930832,15.62096283,114.0426355,59.53147678,651.6529357,445.3674878,548.5102117,0.010593,0.108533033
SUGT1P1,18.3440955,17.018872,16.2613735,17.20811367,12.7338645,11.730255,12.23205975,0.010613,1.406804252
ADAMTS4,75.467517,92.461304,81.379123,83.102648,47.269255,44.480204,45.8747295,0.010628,1.811512545
CARTPT,29.139686,28.788839,26.608998,28.17917433,34.217351,33.899501,34.058426,0.010631,0.82737747
GCFC2,28.351433,37.469221,53.9393935,39.92001583,125.8602635,169.237919,147.5490913,0.010634,0.270554129
ATAD1,32.6500225,22.492565,111.087215,55.40993417,387.994994,294.904212,341.449603,0.010656,0.162278514
PIGK,17.40197933,12.93882333,33.541792,21.29419822,103.0706863,146.662162,124.8664242,0.010663,0.170535821
STX17,81.5851194,81.3358092,67.9459816,76.95563673,126.6037506,151.1896834,138.896717,0.010669,0.554049357
VDR,105.644606,85.16559125,83.80252925,91.5375755,39.62105775,39.40476425,39.512911,0.010686,2.316649753
LOC283357,12.833259,9.538727,20.855646,14.40921067,41.999554,38.4991,40.249327,0.010688,0.357998798
LINC01106,51.114698,57.319701,43.489162,50.641187,22.033244,18.5973125,20.31527825,0.010705,2.492763642
NDUFA2,103.397969,97.99988167,291.48663,164.2948269,632.74283,743.4752607,688.1090453,0.010713,0.238762778
CD81,406.538505,178.503241,739.616524,441.5527567,1611.187569,1803.528665,1707.358117,0.010727,0.25861754
NDUFA4,170.125268,836.510539,345.108203,450.5813367,1909.863703,2238.745453,2074.304578,0.010742,0.217220432
FBXL5,21.540992,85.6020675,101.5069195,69.549993,273.2158925,349.58655,311.4012213,0.010752,0.22334528
SIL1,380.312828,480.281634,399.041315,419.8785923,760.465398,930.712209,845.5888035,0.010752,0.496551741
MAP3K3,221.5081823,262.6387057,213.3005197,232.4824692,122.1444127,117.921264,120.0328383,0.010768,1.936823893
GOLGA8CP,146.544421,89.163714,164.023043,133.243726,400.761331,325.663895,363.212613,0.010777,0.366847739
CES1,1458.198676,207.145981,932.997605,866.1140873,6740.027173,10067.53573,8403.781452,0.010779,0.103062424
COA3,248.9544975,240.762004,267.887512,252.5346712,716.6959855,1001.829895,859.26294,0.010799,0.29389685
AGPAT4,43.481938,49.02521,59.360141,50.62242967,17.3584185,14.7510185,16.0547185,0.010808,3.153118485
PDIK1L,10.490593,19.337062,60.750453,30.19270267,146.939336,179.834279,163.3868075,0.010823,0.184792782
RPP21,70.992743,142.169821,135.55675,116.2397713,283.435852,324.524217,303.9800345,0.010829,0.382392783
ADCY4,271.868446,277.353477,354.044348,301.088757,85.643769,112.024001,98.833885,0.01083,3.04641224
XKR6,18.932406,19.20919175,21.277652,19.80641658,14.51985175,13.66236775,14.09110975,0.010846,1.405596644
PBX3,35.533783,33.229095,92.747048,53.836642,195.36273,226.999358,211.181044,0.010877,0.254931224
NCAPD3,36.642903,34.889,59.0142,43.51536767,106.806365,98.79216,102.7992625,0.010883,0.423304279
MRPS11,45.981984,46.998275,56.1307675,49.7036755,124.2777765,168.727027,146.5024018,0.010883,0.339268673
TMEM230,58.015433,288.6074085,276.6258455,207.7495623,999.7487195,1388.039397,1193.894058,0.010893,0.174010048
SLC25A46,52.846178,40.1776475,150.763013,81.2622795,797.7208665,545.1768275,671.448847,0.010949,0.121025272
MAN1A2,33.85966117,23.65019383,66.81080667,41.44022056,227.3210155,168.3590907,197.8400531,0.01096,0.20946325
HHEX,24.276051,28.979204,55.8125715,36.35594217,158.2480925,223.1653655,190.706729,0.010971,0.190637962
PRKRIR,31.803182,29.796428,138.581119,66.72690967,407.994242,334.409887,371.2020645,0.010974,0.179758994
CHCHD7,39.7146235,61.242162,96.5805835,65.84578967,183.3527095,195.4926275,189.4226685,0.010976,0.34761304
GGA3,384.407835,368.375244,267.31197,340.031683,79.5527055,58.6743415,69.1135235,0.010978,4.91990085
UBASH3B,46.6691752,50.8745576,39.3701528,45.63796187,21.2692524,20.9887842,21.1290183,0.01099,2.159966034
TMEM205,88.415527,116.718645,126.015293,110.383155,342.459003,480.130056,411.2945295,0.011023,0.268379828
SGOL2,346.1491265,459.9417085,307.4659255,371.1855868,22.767565,45.981138,34.3743515,0.011024,10.79832988
STAG3L4,34.8748295,37.770653,39.9484945,37.53132567,77.049002,62.5540785,69.80154025,0.011049,0.537686211
SLC35A1,15.578059,20.071472,193.78949,76.47967367,496.973446,511.940432,504.456939,0.011055,0.151607933
CHMP2A,141.564661,160.925237,344.691209,215.7270357,790.102613,1034.919926,912.5112695,0.011073,0.23641027
FGFR2,29.74876273,35.32481564,31.69563164,32.25640333,54.835101,47.74753691,51.29131895,0.011078,0.628886213
EIF2AK2,77.794601,102.7137047,99.39899133,93.30243233,154.1126547,148.4950143,151.3038345,0.011081,0.616656099
CISD2,35.03946733,54.81733,115.2533943,68.37006389,311.869589,253.2431507,282.5563698,0.011086,0.241969643
RETN,97.54916,91.169125,76.834307,88.51753067,45.258501,40.967109,43.112805,0.011095,2.05316102
UQCR11,452.800836,469.7595865,566.5016235,496.3540153,985.4077255,1256.859159,1121.133442,0.011096,0.442725189
RNF14,17.59662333,14.340046,61.39603067,31.1109,164.8696673,221.547817,193.2087422,0.0111,0.161022217
ALDOB,1138.534686,43.97152689,631.2776788,604.5946306,2888.196011,3414.269447,3151.232729,0.011124,0.19185972
RAB22A,17.346502,27.0851425,47.5945085,30.67538433,129.987083,103.050673,116.518878,0.011133,0.26326536
TIMM50,78.728787,71.4853905,77.102322,75.7721665,138.517461,115.3149235,126.9161923,0.011135,0.597025211
PRR24,119.385089,109.699169,138.695775,122.5933443,62.23841,51.892628,57.065519,0.011137,2.14829106
GOT1,299.848849,37.527275,279.49795,205.6246913,885.092445,799.034244,842.0633445,0.011182,0.244191476
TMPO,24.1636268,28.5480354,54.619672,35.7771114,111.8905294,102.6794224,107.2849759,0.011186,0.333477368
NR1D2,39.218177,19.2028305,52.2527595,36.89125567,121.2611895,157.102481,139.1818353,0.011191,0.265057977
C1GALT1C1,33.1252965,30.108539,45.7067525,36.31352933,128.477933,96.120322,112.2991275,0.011194,0.323364305
LOC101928625,17.064879,15.6395645,11.0270815,14.577175,35.4605365,46.369561,40.91504875,0.011209,0.356279057
ZNHIT3,14.326004,43.222689,41.479499,33.00939733,150.3404,115.241056,132.790728,0.011225,0.248582095
MEAF6,30.61379867,32.56192967,69.718982,44.29823678,134.8831507,153.5530203,144.2180855,0.011242,0.307161454
HIGD1A,168.4784277,231.093576,589.0063283,329.5261107,2651.933047,1850.807887,2251.370467,0.011245,0.146366898
IL13RA2,12.027102,9.562572,8.774772,10.121482,17.376346,19.435396,18.405871,0.011248,0.549905082
RB1CC1,76.925583,38.498278,109.380724,74.93486167,478.181534,335.74568,406.963607,0.011259,0.184131604
ZBTB11,22.0982125,18.5419555,42.35357,27.66457933,183.220199,127.629462,155.4248305,0.011262,0.177993305
CDKN2B,26.1666815,26.2707055,22.2072745,24.88155383,15.381016,14.9826545,15.18183525,0.011268,1.638902901
CARM1,358.687791,255.912191,337.191842,317.2639413,83.734494,95.823322,89.778908,0.011276,3.533836046
MRPL34,31.563183,91.63004,52.588959,58.59406067,285.798694,410.710299,348.2544965,0.011296,0.168250694
CCT3,211.668884,179.077346,594.748223,328.498151,1374.223181,1263.71445,1318.968816,0.0113,0.249056799
NAE1,28.771074,59.818707,200.815581,96.468454,475.337449,561.017863,518.177656,0.011304,0.186168687
FOXA1,12.5650585,9.872646,23.1686425,15.20211567,76.3521095,56.2405425,66.296326,0.011322,0.229305553
NFATC2,60.55158225,64.220471,56.6158035,60.46261892,44.35536025,44.842703,44.59903163,0.011336,1.355693537
IQGAP2,21.700976,12.3842765,106.384698,46.82331683,660.391353,1030.222882,845.3071175,0.011371,0.0553920769
FAP,39.510412,55.13769,45.640331,46.762811,11.709645,14.965587,13.337616,0.011378,3.506084671
TPRG1L,142.600218,98.594479,150.983055,130.7259173,447.536121,335.318572,391.4273465,0.011408,0.333972367
